"LogID","UserID","WorkoutID","Date"
1286,"258","5","2022-12-02 00:00:00"
1287,"258","17","2021-08-23 00:00:00"
1288,"258","16","2020-12-30 00:00:00"
1289,"258","2","2023-06-07 00:00:00"
1290,"258","12","2022-08-11 00:00:00"
1291,"259","19","2022-02-19 00:00:00"
1292,"259","13","2021-07-21 00:00:00"
1293,"259","11","2024-03-03 00:00:00"
1294,"259","21","2020-11-03 00:00:00"
1295,"259","4","2020-10-11 00:00:00"
1296,"260","16","2023-09-03 00:00:00"
1297,"260","2","2022-04-29 00:00:00"
1298,"260","5","2020-09-15 00:00:00"
1299,"260","17","2021-08-27 00:00:00"
1300,"260","12","2021-12-13 00:00:00"
1301,"261","11","2021-10-06 00:00:00"
1302,"261","1","2021-04-16 00:00:00"
1303,"261","24","2022-06-09 00:00:00"
1304,"261","18","2021-02-28 00:00:00"
1305,"261","21","2022-10-04 00:00:00"
1306,"262","2","2020-05-12 00:00:00"
1307,"262","12","2021-01-10 00:00:00"
1308,"262","5","2024-03-14 00:00:00"
1309,"262","16","2020-09-21 00:00:00"
1310,"262","17","2020-01-14 00:00:00"
1311,"263","17","2024-01-22 00:00:00"
1312,"263","5","2020-03-07 00:00:00"
1313,"263","16","2021-01-20 00:00:00"
1314,"263","12","2023-03-10 00:00:00"
1315,"263","2","2023-03-14 00:00:00"
1316,"264","11","2020-01-06 00:00:00"
1317,"264","19","2023-10-28 00:00:00"
1318,"264","23","2020-03-23 00:00:00"
1319,"264","7","2023-02-13 00:00:00"
1320,"264","18","2022-12-14 00:00:00"
1321,"265","1","2023-07-02 00:00:00"
1322,"265","3","2022-01-31 00:00:00"
1323,"265","21","2021-01-02 00:00:00"
1324,"265","11","2023-01-30 00:00:00"
1325,"265","22","2020-08-03 00:00:00"
1326,"266","16","2020-03-12 00:00:00"
1327,"266","2","2023-09-14 00:00:00"
1328,"266","12","2023-03-25 00:00:00"
1329,"266","17","2023-10-01 00:00:00"
1330,"266","5","2020-01-20 00:00:00"
1331,"267","12","2022-09-22 00:00:00"
1332,"267","16","2022-11-12 00:00:00"
1333,"267","17","2020-11-28 00:00:00"
1334,"267","5","2020-07-29 00:00:00"
1335,"267","2","2022-07-15 00:00:00"
1336,"268","2","2023-09-28 00:00:00"
1337,"268","5","2021-02-15 00:00:00"
1338,"268","12","2024-03-22 00:00:00"
1339,"268","16","2022-06-14 00:00:00"
1340,"268","17","2023-12-29 00:00:00"
1341,"269","12","2021-07-19 00:00:00"
1342,"269","5","2023-03-04 00:00:00"
1343,"269","2","2021-09-11 00:00:00"
1344,"269","16","2022-05-19 00:00:00"
1345,"269","17","2020-05-23 00:00:00"
1346,"270","12","2021-08-22 00:00:00"
1347,"270","16","2024-02-13 00:00:00"
1348,"270","2","2020-08-09 00:00:00"
1349,"270","5","2021-06-27 00:00:00"
1350,"270","17","2020-11-22 00:00:00"
1351,"271","16","2020-11-17 00:00:00"
1352,"271","12","2020-11-17 00:00:00"
1353,"271","2","2023-01-01 00:00:00"
1354,"271","5","2023-05-23 00:00:00"
1355,"271","17","2021-09-12 00:00:00"
1356,"272","5","2023-02-26 00:00:00"
1357,"272","16","2020-12-13 00:00:00"
1358,"272","2","2020-12-31 00:00:00"
1359,"272","17","2023-06-13 00:00:00"
1360,"272","12","2020-07-11 00:00:00"
1361,"273","17","2022-05-22 00:00:00"
1362,"273","12","2021-03-06 00:00:00"
1363,"273","5","2023-11-18 00:00:00"
1364,"273","16","2021-11-15 00:00:00"
1365,"273","2","2023-03-03 00:00:00"
1366,"274","13","2023-12-12 00:00:00"
1367,"274","3","2023-03-28 00:00:00"
1368,"274","11","2024-02-28 00:00:00"
1369,"274","21","2020-01-30 00:00:00"
1370,"274","22","2022-02-19 00:00:00"
1371,"275","11","2020-11-05 00:00:00"
1372,"275","21","2024-01-23 00:00:00"
1373,"275","23","2022-02-23 00:00:00"
1374,"275","22","2023-09-01 00:00:00"
1375,"275","4","2022-06-06 00:00:00"
1376,"276","5","2023-11-30 00:00:00"
1377,"276","16","2021-05-26 00:00:00"
1378,"276","2","2023-03-29 00:00:00"
1379,"276","12","2020-12-23 00:00:00"
1380,"276","17","2021-07-10 00:00:00"
1381,"277","20","2022-05-29 00:00:00"
1382,"277","19","2020-11-08 00:00:00"
1383,"277","18","2022-12-22 00:00:00"
1384,"277","1","2021-12-08 00:00:00"
1385,"277","11","2020-08-03 00:00:00"
1386,"278","2","2021-09-21 00:00:00"
1387,"278","18","2022-08-25 00:00:00"
1388,"278","17","2023-08-15 00:00:00"
1389,"278","16","2021-12-01 00:00:00"
1390,"278","11","2021-04-18 00:00:00"
1391,"279","17","2022-10-15 00:00:00"
1392,"279","18","2024-01-11 00:00:00"
1393,"279","1","2022-03-18 00:00:00"
1394,"279","16","2021-09-16 00:00:00"
1395,"279","4","2020-03-18 00:00:00"
1396,"280","1","2020-09-13 00:00:00"
1397,"280","16","2020-03-26 00:00:00"
1398,"280","19","2022-06-11 00:00:00"
1399,"280","13","2020-08-20 00:00:00"
1400,"280","18","2020-12-20 00:00:00"
1401,"281","17","2022-11-02 00:00:00"
1402,"281","5","2021-09-27 00:00:00"
1403,"281","16","2023-05-22 00:00:00"
1404,"281","2","2023-05-29 00:00:00"
1405,"281","12","2023-11-08 00:00:00"
1406,"282","16","2024-01-16 00:00:00"
1407,"282","2","2021-07-15 00:00:00"
1408,"282","17","2024-03-28 00:00:00"
1409,"282","12","2020-02-06 00:00:00"
1410,"282","5","2022-03-21 00:00:00"
1411,"283","16","2023-01-23 00:00:00"
1412,"283","5","2023-11-27 00:00:00"
1413,"283","17","2021-05-13 00:00:00"
1414,"283","12","2023-12-21 00:00:00"
1415,"283","2","2021-11-09 00:00:00"
1416,"284","8","2023-03-27 00:00:00"
1417,"284","21","2022-07-25 00:00:00"
1418,"284","23","2023-12-27 00:00:00"
1419,"284","18","2023-01-25 00:00:00"
1420,"284","20","2020-02-27 00:00:00"
1421,"285","7","2021-07-26 00:00:00"
1422,"285","13","2021-10-15 00:00:00"
1423,"285","8","2024-03-19 00:00:00"
1424,"285","4","2021-09-07 00:00:00"
1425,"285","21","2023-07-26 00:00:00"
1426,"286","2","2022-03-06 00:00:00"
1427,"286","9","2023-11-30 00:00:00"
1428,"286","5","2021-09-19 00:00:00"
1429,"286","17","2023-12-02 00:00:00"
1430,"286","19","2022-05-23 00:00:00"
1431,"287","11","2020-09-21 00:00:00"
1432,"287","12","2020-08-13 00:00:00"
1433,"287","9","2020-06-14 00:00:00"
1434,"287","24","2023-08-30 00:00:00"
1435,"287","5","2024-01-06 00:00:00"
1436,"288","9","2023-02-05 00:00:00"
1437,"288","1","2022-06-25 00:00:00"
1438,"288","13","2021-10-22 00:00:00"
1439,"288","7","2023-12-11 00:00:00"
1440,"288","19","2022-01-09 00:00:00"
1441,"289","17","2022-10-20 00:00:00"
1442,"289","5","2023-09-24 00:00:00"
1443,"289","12","2022-01-17 00:00:00"
1444,"289","2","2020-08-04 00:00:00"
1445,"289","16","2021-05-04 00:00:00"
1446,"290","9","2024-02-22 00:00:00"
1447,"290","13","2021-09-27 00:00:00"
1448,"290","19","2024-03-18 00:00:00"
1449,"290","24","2020-09-04 00:00:00"
1450,"290","2","2020-06-05 00:00:00"
1451,"291","2","2020-08-15 00:00:00"
1452,"291","16","2021-06-18 00:00:00"
1453,"291","5","2024-03-22 00:00:00"
1454,"291","17","2023-02-07 00:00:00"
1455,"291","12","2020-11-09 00:00:00"
1456,"292","2","2022-09-25 00:00:00"
1457,"292","1","2022-05-06 00:00:00"
1458,"292","18","2021-11-04 00:00:00"
1459,"292","13","2021-01-09 00:00:00"
1460,"292","24","2023-11-26 00:00:00"
1461,"293","2","2022-06-16 00:00:00"
1462,"293","17","2023-08-10 00:00:00"
1463,"293","12","2024-04-20 00:00:00"
1464,"293","5","2024-03-15 00:00:00"
1465,"293","16","2020-12-10 00:00:00"
1466,"294","16","2023-10-03 00:00:00"
1467,"294","2","2023-06-26 00:00:00"
1468,"294","5","2023-06-15 00:00:00"
1469,"294","12","2020-10-23 00:00:00"
1470,"294","17","2023-12-06 00:00:00"
1471,"295","11","2020-04-12 00:00:00"
1472,"295","17","2022-05-29 00:00:00"
1473,"295","18","2020-06-22 00:00:00"
1474,"295","2","2022-12-15 00:00:00"
1475,"295","21","2021-10-29 00:00:00"
1476,"296","1","2020-07-13 00:00:00"
1477,"296","4","2024-03-03 00:00:00"
1478,"296","23","2021-10-13 00:00:00"
1479,"296","20","2022-08-14 00:00:00"
1480,"296","22","2020-12-01 00:00:00"
1481,"297","3","2024-02-14 00:00:00"
1482,"297","19","2023-10-06 00:00:00"
1483,"297","1","2020-01-31 00:00:00"
1484,"297","20","2021-09-25 00:00:00"
1485,"297","9","2021-12-12 00:00:00"
1486,"298","2","2021-10-16 00:00:00"
1487,"298","16","2021-04-26 00:00:00"
1488,"298","5","2021-06-14 00:00:00"
1489,"298","12","2021-06-08 00:00:00"
1490,"298","17","2021-11-21 00:00:00"
1491,"299","4","2022-06-01 00:00:00"
1492,"299","18","2022-02-20 00:00:00"
1493,"299","8","2021-07-29 00:00:00"
1494,"299","3","2023-11-24 00:00:00"
1495,"299","9","2021-10-14 00:00:00"
1496,"300","1","2023-02-21 00:00:00"
1497,"300","3","2023-04-05 00:00:00"
1498,"300","13","2021-07-03 00:00:00"
1499,"300","20","2022-08-05 00:00:00"
1500,"300","21","2020-03-19 00:00:00"
1501,"301","5","2023-09-11 00:00:00"
1502,"301","13","2021-08-26 00:00:00"
1503,"301","2","2023-12-20 00:00:00"
1504,"301","1","2023-01-09 00:00:00"
1505,"301","12","2023-02-11 00:00:00"
1506,"302","9","2020-08-16 00:00:00"
1507,"302","2","2023-07-18 00:00:00"
1508,"302","21","2020-07-31 00:00:00"
1509,"302","1","2023-04-27 00:00:00"
1510,"302","5","2020-04-27 00:00:00"
1511,"303","18","2023-03-19 00:00:00"
1512,"303","9","2022-09-25 00:00:00"
1513,"303","19","2022-11-13 00:00:00"
1514,"303","1","2023-01-01 00:00:00"
1515,"303","23","2021-10-30 00:00:00"
1516,"304","8","2021-06-23 00:00:00"
1517,"304","3","2021-04-30 00:00:00"
1518,"304","23","2020-02-02 00:00:00"
1519,"304","11","2023-09-20 00:00:00"
1520,"304","7","2022-11-19 00:00:00"
1521,"305","16","2020-12-05 00:00:00"
1522,"305","17","2021-12-02 00:00:00"
1523,"305","5","2021-01-08 00:00:00"
1524,"305","12","2022-06-30 00:00:00"
1525,"305","2","2022-10-13 00:00:00"
1526,"306","5","2021-04-13 00:00:00"
1527,"306","12","2021-04-10 00:00:00"
1528,"306","2","2024-04-05 00:00:00"
1529,"306","16","2023-04-17 00:00:00"
1530,"306","17","2023-12-10 00:00:00"
1531,"307","21","2022-02-01 00:00:00"
1532,"307","13","2021-10-11 00:00:00"
1533,"307","24","2021-03-26 00:00:00"
1534,"307","4","2022-09-22 00:00:00"
1535,"307","8","2023-04-25 00:00:00"
1536,"308","5","2023-02-23 00:00:00"
1537,"308","12","2021-08-31 00:00:00"
1538,"308","16","2023-06-12 00:00:00"
1539,"308","2","2020-04-19 00:00:00"
1540,"308","17","2022-10-12 00:00:00"
1541,"309","2","2021-03-15 00:00:00"
1542,"309","5","2022-03-10 00:00:00"
1543,"309","16","2020-09-17 00:00:00"
1544,"309","17","2020-10-28 00:00:00"
1545,"309","12","2020-08-18 00:00:00"
1546,"310","12","2020-01-04 00:00:00"
1547,"310","5","2020-01-15 00:00:00"
1548,"310","16","2022-05-24 00:00:00"
1549,"310","17","2020-11-08 00:00:00"
1550,"310","2","2021-04-12 00:00:00"
1551,"311","7","2021-09-02 00:00:00"
1552,"311","22","2020-12-09 00:00:00"
1553,"311","9","2020-04-10 00:00:00"
1554,"311","20","2023-01-11 00:00:00"
1555,"311","13","2020-02-07 00:00:00"
1556,"312","11","2020-09-28 00:00:00"
1557,"312","7","2022-02-05 00:00:00"
1558,"312","24","2021-06-16 00:00:00"
1559,"312","4","2020-05-30 00:00:00"
1560,"312","8","2023-03-01 00:00:00"
1561,"313","1","2023-03-23 00:00:00"
1562,"313","2","2021-08-04 00:00:00"
1563,"313","17","2021-02-02 00:00:00"
1564,"313","5","2024-03-09 00:00:00"
1565,"313","19","2023-04-30 00:00:00"
1566,"314","20","2023-11-27 00:00:00"
1567,"314","9","2021-04-14 00:00:00"
1568,"314","13","2020-04-20 00:00:00"
1569,"314","1","2023-09-05 00:00:00"
1570,"314","3","2024-01-11 00:00:00"
1571,"315","16","2022-01-18 00:00:00"
1572,"315","21","2023-01-18 00:00:00"
1573,"315","24","2022-05-18 00:00:00"
1574,"315","18","2023-12-11 00:00:00"
1575,"315","13","2023-09-05 00:00:00"
1576,"316","20","2020-03-01 00:00:00"
1577,"316","1","2023-11-23 00:00:00"
1578,"316","4","2023-04-26 00:00:00"
1579,"316","8","2023-05-29 00:00:00"
1580,"316","13","2022-05-17 00:00:00"
1581,"317","13","2023-06-13 00:00:00"
1582,"317","24","2022-02-15 00:00:00"
1583,"317","1","2023-01-21 00:00:00"
1584,"317","18","2022-10-04 00:00:00"
1585,"317","23","2020-03-05 00:00:00"
1586,"318","11","2022-07-01 00:00:00"
1587,"318","3","2020-08-21 00:00:00"
1588,"318","20","2022-02-01 00:00:00"
1589,"318","7","2024-02-21 00:00:00"
1590,"318","1","2021-01-27 00:00:00"
1591,"319","12","2020-01-27 00:00:00"
1592,"319","16","2021-11-13 00:00:00"
1593,"319","2","2021-05-04 00:00:00"
1594,"319","17","2022-03-22 00:00:00"
1595,"319","5","2023-06-29 00:00:00"
1596,"320","11","2023-09-03 00:00:00"
1597,"320","3","2021-12-18 00:00:00"
1598,"320","22","2020-12-04 00:00:00"
1599,"320","21","2022-07-03 00:00:00"
1600,"320","20","2022-12-07 00:00:00"
1601,"321","20","2021-05-22 00:00:00"
1602,"321","4","2022-09-05 00:00:00"
1603,"321","19","2020-01-05 00:00:00"
1604,"321","1","2023-04-24 00:00:00"
1605,"321","23","2022-08-19 00:00:00"
1606,"322","8","2021-10-29 00:00:00"
1607,"322","24","2021-04-03 00:00:00"
1608,"322","21","2021-04-29 00:00:00"
1609,"322","1","2021-02-13 00:00:00"
1610,"322","11","2022-03-01 00:00:00"
1611,"323","17","2024-02-19 00:00:00"
1612,"323","11","2020-01-30 00:00:00"
1613,"323","16","2022-04-30 00:00:00"
1614,"323","1","2020-03-13 00:00:00"
1615,"323","24","2020-01-27 00:00:00"
1616,"324","4","2022-01-20 00:00:00"
1617,"324","9","2021-05-19 00:00:00"
1618,"324","23","2022-07-08 00:00:00"
1619,"324","3","2020-10-04 00:00:00"
1620,"324","18","2020-06-22 00:00:00"
1621,"325","12","2022-09-24 00:00:00"
1622,"325","5","2022-11-01 00:00:00"
1623,"325","16","2021-05-12 00:00:00"
1624,"325","2","2023-05-11 00:00:00"
1625,"325","17","2024-02-13 00:00:00"
1626,"326","19","2022-04-10 00:00:00"
1627,"326","11","2020-09-03 00:00:00"
1628,"326","4","2022-07-08 00:00:00"
1629,"326","3","2020-04-07 00:00:00"
1630,"326","20","2023-07-10 00:00:00"
1631,"327","5","2020-10-29 00:00:00"
1632,"327","12","2020-07-11 00:00:00"
1633,"327","17","2022-01-15 00:00:00"
1634,"327","2","2022-08-12 00:00:00"
1635,"327","16","2021-09-03 00:00:00"
1636,"328","1","2023-06-21 00:00:00"
1637,"328","24","2021-05-17 00:00:00"
1638,"328","13","2021-07-07 00:00:00"
1639,"328","21","2023-11-01 00:00:00"
1640,"328","23","2021-05-12 00:00:00"
1641,"329","18","2021-02-14 00:00:00"
1642,"329","9","2022-12-17 00:00:00"
1643,"329","23","2020-06-26 00:00:00"
1644,"329","1","2022-09-02 00:00:00"
1645,"329","8","2021-12-18 00:00:00"
1646,"330","21","2023-01-12 00:00:00"
1647,"330","11","2021-07-14 00:00:00"
1648,"330","4","2020-05-15 00:00:00"
1649,"330","20","2021-05-25 00:00:00"
1650,"330","7","2024-04-12 00:00:00"
1651,"331","12","2021-08-10 00:00:00"
1652,"331","17","2022-03-21 00:00:00"
1653,"331","5","2024-03-01 00:00:00"
1654,"331","2","2020-01-11 00:00:00"
1655,"331","16","2022-07-22 00:00:00"
1656,"332","12","2024-01-13 00:00:00"
1657,"332","1","2022-10-03 00:00:00"
1658,"332","17","2023-07-15 00:00:00"
1659,"332","13","2023-07-07 00:00:00"
1660,"332","21","2020-07-23 00:00:00"
1661,"333","9","2023-08-31 00:00:00"
1662,"333","16","2021-04-09 00:00:00"
1663,"333","17","2021-11-14 00:00:00"
1664,"333","18","2020-03-16 00:00:00"
1665,"333","1","2022-08-27 00:00:00"
1666,"334","4","2023-08-26 00:00:00"
1667,"334","9","2023-10-17 00:00:00"
1668,"334","17","2023-03-24 00:00:00"
1669,"334","21","2023-10-18 00:00:00"
1670,"334","12","2023-03-04 00:00:00"
1671,"335","12","2023-06-08 00:00:00"
1672,"335","1","2020-03-25 00:00:00"
1673,"335","5","2023-02-21 00:00:00"
1674,"335","11","2023-08-29 00:00:00"
1675,"335","21","2023-05-23 00:00:00"
1676,"336","22","2021-11-17 00:00:00"
1677,"336","20","2023-02-15 00:00:00"
1678,"336","3","2020-05-28 00:00:00"
1679,"336","9","2024-03-17 00:00:00"
1680,"336","13","2020-10-05 00:00:00"
1681,"337","12","2022-05-10 00:00:00"
1682,"337","5","2020-07-31 00:00:00"
1683,"337","1","2023-01-18 00:00:00"
1684,"337","18","2022-12-31 00:00:00"
1685,"337","24","2022-05-03 00:00:00"
1686,"338","12","2023-11-14 00:00:00"
1687,"338","16","2022-05-13 00:00:00"
1688,"338","5","2020-09-09 00:00:00"
1689,"338","2","2021-09-01 00:00:00"
1690,"338","17","2020-02-06 00:00:00"
1691,"339","5","2022-10-17 00:00:00"
1692,"339","16","2020-05-22 00:00:00"
1693,"339","1","2020-12-03 00:00:00"
1694,"339","18","2022-01-16 00:00:00"
1695,"339","24","2024-01-28 00:00:00"
1696,"340","12","2023-01-12 00:00:00"
1697,"340","17","2021-07-18 00:00:00"
1698,"340","16","2024-04-12 00:00:00"
1699,"340","2","2020-04-04 00:00:00"
1700,"340","5","2020-04-29 00:00:00"
1701,"341","17","2021-11-19 00:00:00"
1702,"341","5","2023-07-03 00:00:00"
1703,"341","2","2022-08-09 00:00:00"
1704,"341","16","2022-12-13 00:00:00"
1705,"341","12","2021-02-18 00:00:00"
1706,"342","9","2020-08-10 00:00:00"
1707,"342","11","2020-03-08 00:00:00"
1708,"342","24","2021-09-20 00:00:00"
1709,"342","7","2022-01-25 00:00:00"
1710,"342","4","2020-05-01 00:00:00"
1711,"343","1","2024-02-09 00:00:00"
1712,"343","22","2023-10-15 00:00:00"
1713,"343","8","2021-08-28 00:00:00"
1714,"343","24","2023-12-19 00:00:00"
1715,"343","19","2020-02-22 00:00:00"
1716,"344","16","2022-07-14 00:00:00"
1717,"344","5","2023-09-01 00:00:00"
1718,"344","12","2020-02-16 00:00:00"
1719,"344","17","2020-06-05 00:00:00"
1720,"344","2","2023-07-15 00:00:00"
1721,"345","12","2020-12-30 00:00:00"
1722,"345","17","2021-10-02 00:00:00"
1723,"345","2","2023-05-08 00:00:00"
1724,"345","16","2023-09-03 00:00:00"
1725,"345","5","2022-01-15 00:00:00"
1726,"346","5","2021-11-03 00:00:00"
1727,"346","17","2022-10-19 00:00:00"
1728,"346","16","2021-05-07 00:00:00"
1729,"346","2","2020-03-15 00:00:00"
1730,"346","12","2023-06-08 00:00:00"
1731,"347","4","2022-06-27 00:00:00"
1732,"347","21","2021-04-04 00:00:00"
1733,"347","24","2021-04-10 00:00:00"
1734,"347","5","2021-04-09 00:00:00"
1735,"347","9","2020-01-16 00:00:00"
1736,"348","7","2021-02-25 00:00:00"
1737,"348","11","2021-01-23 00:00:00"
1738,"348","9","2022-08-11 00:00:00"
1739,"348","18","2020-02-11 00:00:00"
1740,"348","8","2021-03-06 00:00:00"
1741,"349","9","2021-11-11 00:00:00"
1742,"349","3","2022-08-26 00:00:00"
1743,"349","18","2021-10-06 00:00:00"
1744,"349","1","2024-03-16 00:00:00"
1745,"349","21","2022-05-27 00:00:00"
1746,"350","21","2020-09-02 00:00:00"
1747,"350","11","2021-09-06 00:00:00"
1748,"350","5","2023-06-13 00:00:00"
1749,"350","2","2021-07-31 00:00:00"
1750,"350","12","2021-05-29 00:00:00"
1751,"351","17","2023-05-06 00:00:00"
1752,"351","16","2021-06-19 00:00:00"
1753,"351","2","2022-03-15 00:00:00"
1754,"351","5","2021-12-29 00:00:00"
1755,"351","12","2023-10-22 00:00:00"
1756,"352","9","2020-12-06 00:00:00"
1757,"352","19","2020-04-19 00:00:00"
1758,"352","16","2022-08-05 00:00:00"
1759,"352","12","2020-11-14 00:00:00"
1760,"352","11","2021-06-24 00:00:00"
1761,"353","18","2023-10-13 00:00:00"
1762,"353","24","2021-08-24 00:00:00"
1763,"353","12","2022-05-27 00:00:00"
1764,"353","19","2021-07-02 00:00:00"
1765,"353","17","2020-02-15 00:00:00"
1766,"354","22","2023-04-22 00:00:00"
1767,"354","23","2021-11-27 00:00:00"
1768,"354","18","2024-01-09 00:00:00"
1769,"354","7","2022-04-09 00:00:00"
1770,"354","4","2024-04-07 00:00:00"
1771,"355","16","2021-12-04 00:00:00"
1772,"355","5","2023-07-17 00:00:00"
1773,"355","2","2024-02-25 00:00:00"
1774,"355","12","2022-10-27 00:00:00"
1775,"355","17","2022-07-07 00:00:00"
1776,"356","16","2023-10-05 00:00:00"
1777,"356","5","2023-11-24 00:00:00"
1778,"356","2","2020-04-08 00:00:00"
1779,"356","12","2023-11-09 00:00:00"
1780,"356","17","2024-03-04 00:00:00"
1781,"357","5","2022-12-01 00:00:00"
1782,"357","2","2022-03-27 00:00:00"
1783,"357","12","2020-04-20 00:00:00"
1784,"357","16","2023-10-17 00:00:00"
1785,"357","17","2023-07-20 00:00:00"
1786,"358","2","2021-07-10 00:00:00"
1787,"358","16","2024-04-16 00:00:00"
1788,"358","17","2021-04-24 00:00:00"
1789,"358","5","2021-08-10 00:00:00"
1790,"358","12","2021-08-10 00:00:00"
1791,"359","11","2024-02-11 00:00:00"
1792,"359","1","2022-07-11 00:00:00"
1793,"359","12","2020-04-27 00:00:00"
1794,"359","24","2023-08-06 00:00:00"
1795,"359","16","2022-05-17 00:00:00"
1796,"360","17","2023-01-27 00:00:00"
1797,"360","2","2024-01-03 00:00:00"
1798,"360","12","2021-04-30 00:00:00"
1799,"360","16","2021-06-24 00:00:00"
1800,"360","5","2021-04-11 00:00:00"
1801,"361","1","2022-10-22 00:00:00"
1802,"361","16","2023-06-03 00:00:00"
1803,"361","11","2022-02-12 00:00:00"
1804,"361","18","2020-07-14 00:00:00"
1805,"361","9","2022-05-28 00:00:00"
1806,"362","2","2022-01-01 00:00:00"
1807,"362","16","2022-05-17 00:00:00"
1808,"362","17","2020-06-23 00:00:00"
1809,"362","5","2022-04-10 00:00:00"
1810,"362","12","2020-06-19 00:00:00"
1811,"363","5","2023-10-10 00:00:00"
1812,"363","16","2022-01-16 00:00:00"
1813,"363","2","2022-03-03 00:00:00"
1814,"363","12","2022-03-13 00:00:00"
1815,"363","17","2020-08-15 00:00:00"
1816,"364","1","2022-09-30 00:00:00"
1817,"364","19","2023-12-21 00:00:00"
1818,"364","23","2024-03-07 00:00:00"
1819,"364","7","2023-03-28 00:00:00"
1820,"364","8","2021-04-16 00:00:00"
1821,"365","18","2020-09-14 00:00:00"
1822,"365","8","2020-09-09 00:00:00"
1823,"365","19","2024-03-06 00:00:00"
1824,"365","21","2021-12-18 00:00:00"
1825,"365","11","2023-09-27 00:00:00"
1826,"366","4","2020-11-17 00:00:00"
1827,"366","2","2024-01-30 00:00:00"
1828,"366","5","2020-12-02 00:00:00"
1829,"366","18","2022-06-28 00:00:00"
1830,"366","1","2022-12-30 00:00:00"
1831,"367","5","2022-09-18 00:00:00"
1832,"367","2","2020-02-05 00:00:00"
1833,"367","12","2020-08-15 00:00:00"
1834,"367","17","2021-04-07 00:00:00"
1835,"367","16","2023-03-24 00:00:00"
1836,"368","20","2023-12-20 00:00:00"
1837,"368","3","2023-12-10 00:00:00"
1838,"368","19","2022-12-09 00:00:00"
1839,"368","11","2021-10-07 00:00:00"
1840,"368","4","2020-01-01 00:00:00"
1841,"369","18","2021-02-19 00:00:00"
1842,"369","2","2022-04-23 00:00:00"
1843,"369","5","2023-09-12 00:00:00"
1844,"369","1","2022-05-15 00:00:00"
1845,"369","13","2023-04-04 00:00:00"
1846,"370","12","2021-07-24 00:00:00"
1847,"370","17","2020-12-18 00:00:00"
1848,"370","2","2021-07-04 00:00:00"
1849,"370","16","2021-07-17 00:00:00"
1850,"370","5","2022-02-17 00:00:00"
1851,"371","3","2023-04-02 00:00:00"
1852,"371","4","2023-06-20 00:00:00"
1853,"371","23","2022-02-26 00:00:00"
1854,"371","18","2020-01-25 00:00:00"
1855,"371","19","2021-09-23 00:00:00"
1856,"372","3","2021-06-25 00:00:00"
1857,"372","24","2020-01-07 00:00:00"
1858,"372","4","2022-09-14 00:00:00"
1859,"372","9","2022-11-15 00:00:00"
1860,"372","11","2021-03-08 00:00:00"
1861,"373","24","2020-02-28 00:00:00"
1862,"373","13","2021-01-11 00:00:00"
1863,"373","11","2021-03-07 00:00:00"
1864,"373","8","2022-12-14 00:00:00"
1865,"373","20","2021-04-09 00:00:00"
1866,"374","16","2023-12-14 00:00:00"
1867,"374","12","2022-02-28 00:00:00"
1868,"374","2","2023-02-17 00:00:00"
1869,"374","5","2022-03-09 00:00:00"
1870,"374","17","2020-04-24 00:00:00"
1871,"375","12","2022-04-09 00:00:00"
1872,"375","1","2023-03-13 00:00:00"
1873,"375","11","2022-01-21 00:00:00"
1874,"375","19","2022-04-26 00:00:00"
1875,"375","13","2020-02-14 00:00:00"
1876,"376","2","2020-06-17 00:00:00"
1877,"376","12","2021-07-25 00:00:00"
1878,"376","16","2023-01-22 00:00:00"
1879,"376","17","2020-03-18 00:00:00"
1880,"376","5","2022-01-15 00:00:00"
1881,"377","17","2022-03-14 00:00:00"
1882,"377","2","2020-08-26 00:00:00"
1883,"377","12","2022-04-09 00:00:00"
1884,"377","5","2022-06-20 00:00:00"
1885,"377","16","2020-05-01 00:00:00"
1886,"378","12","2021-12-08 00:00:00"
1887,"378","5","2021-06-01 00:00:00"
1888,"378","2","2023-08-14 00:00:00"
1889,"378","17","2022-12-02 00:00:00"
1890,"378","16","2023-09-14 00:00:00"
1891,"379","2","2021-06-07 00:00:00"
1892,"379","5","2024-01-18 00:00:00"
1893,"379","16","2021-07-29 00:00:00"
1894,"379","17","2023-08-13 00:00:00"
1895,"379","12","2023-07-08 00:00:00"
1896,"380","19","2021-03-06 00:00:00"
1897,"380","7","2021-09-01 00:00:00"
1898,"380","11","2021-12-15 00:00:00"
1899,"380","18","2022-04-28 00:00:00"
1900,"380","9","2020-07-11 00:00:00"
1901,"381","3","2021-05-12 00:00:00"
1902,"381","18","2021-11-30 00:00:00"
1903,"381","22","2021-11-27 00:00:00"
1904,"381","11","2020-09-11 00:00:00"
1905,"381","20","2020-10-06 00:00:00"
1906,"382","21","2020-07-28 00:00:00"
1907,"382","3","2021-10-16 00:00:00"
1908,"382","1","2023-04-07 00:00:00"
1909,"382","22","2021-04-03 00:00:00"
1910,"382","23","2021-10-21 00:00:00"
1911,"383","2","2021-09-30 00:00:00"
1912,"383","5","2020-12-18 00:00:00"
1913,"383","12","2021-10-10 00:00:00"
1914,"383","17","2021-08-15 00:00:00"
1915,"383","16","2020-07-20 00:00:00"
1916,"384","5","2024-04-19 00:00:00"
1917,"384","18","2022-07-18 00:00:00"
1918,"384","19","2021-09-23 00:00:00"
1919,"384","21","2021-12-24 00:00:00"
1920,"384","16","2020-02-27 00:00:00"
